trial_id,title,intervention_name,condition,phase,status,source_database
NCT01600703,Sitagliptin Regulation of Intestinal and Hepatic Lipoprotein Particle and Hepatic Glucose Production in Humans,Sitagliptin; Placebo,Hyperlipidemia,"PHASE2, PHASE3",COMPLETED,ClinicalTrials.gov
NCT00267254,A Clinical Trial Comparing Torcetrapib/Atorvastatin To Simvastatin In Subjects With High Cholesterol.,torcetrapib/atorvastatin; simvastatin,Hyperlipidemia; Dyslipidemia; Hypercholesterolemia,PHASE3,COMPLETED,ClinicalTrials.gov
NCT00001142,Metabolism and Body Shape of Healthy Children and Children With Chronic Infections,Not specified,HIV Infections; Healthy; Hyperlipidemia; Lipodystrophy,Not specified,COMPLETED,ClinicalTrials.gov
NCT03994575,North American Acute Coronary Syndrome (ACS) Reflective III Pilot,Guideline recommended feedback,Dyslipidemias; Acute Coronary Syndrome,Not specified,COMPLETED,ClinicalTrials.gov
NCT00897975,Red Yeast Rice and Phytosterols In Statin Intolerance,red yeast rice; phytosterol; therapeutic lifestyle program; placebo,Hyperlipidemia,"PHASE2, PHASE3",COMPLETED,ClinicalTrials.gov
NCT00327054,Effectiveness of Nigella Sativa (Kalonji) Seed in Dyslipidemia,Nigella sativa seed,Hypercholesterolemia; Hypertension; Diabetes Mellitus; Metabolic Syndrome X,"PHASE1, PHASE2",COMPLETED,ClinicalTrials.gov
NCT02481466,The Combined Portfolio Diet and Exercise Study,Portfolio diet and structured exercise; DASH-like diet and structured exercise; Portfolio diet and routine exercise; DASH-like diet and routine exercise,Cardiovascular Diseases; Hypercholesterolemia; Type 2 Diabetes; Metabolic Syndrome,NA,COMPLETED,ClinicalTrials.gov
NCT04133805,The Effect of Viscous Dietary Fibers on LDL-cholesterol,viscous fiber,Cardiovascular Risk Factor; Hypercholesterolemia,Not specified,UNKNOWN,ClinicalTrials.gov
NCT01271751,Pilot Study With GFT505 (80mg) in Atherogenic Dyslipidaemic Patients With Abdominal Obesity,GFT505 80mg; Placebo,Atherogenic Dyslipidaemia; Abdominal Obesity,PHASE2,COMPLETED,ClinicalTrials.gov
NCT06541457,"A Study on Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of HRS-7249 Injection in Healthy Subjects",HRS-7249 injection; Placebo,Hyperlipidemia,PHASE1,COMPLETED,ClinicalTrials.gov
NCT00404001,Study of Oral MD-0727 Administered to Patients With Primary Hypercholesterolemia,MD-0727,Hypercholesterolemia,PHASE2,COMPLETED,ClinicalTrials.gov
NCT01931241,Safety Study of Bile Acid to Treat Hypercholesteremia,AHRO-001,Hypercholesterolemia,PHASE1,UNKNOWN,ClinicalTrials.gov
NCT02390375,Phase 3 Study to Evaluate the Efficacy and Safety of the DW0929 in Patients With Primary Hypercholesterolemia,DW-0929; DW-0929; DW-0929; Rosuvastatin; Rosuvastatin; Rosuvastatin,Hypercholesterolemia,PHASE3,COMPLETED,ClinicalTrials.gov
NCT03004001,Effect of PCSK9-Antibody (Alirocumab) on Dyslipidemia Secondary to Nephrotic Syndrome,Alirocumab; Alirocumab placebo; Atorvastatin,Nephrotic Syndrome,PHASE2,TERMINATED,ClinicalTrials.gov
NCT03207945,Effect of PCSK9 Inhibition on Cardiovascular Risk in Treated HIV Infection (EPIC-HIV Study),Alirocumab; Placebo,Dyslipidemias; Cardiovascular Diseases; HIV Infections,PHASE3,COMPLETED,ClinicalTrials.gov
NCT03939039,From Known to New Genes in Dyslipidemia,Not specified,Dyslipidemias,Not specified,UNKNOWN,ClinicalTrials.gov
NCT02380911,Statins at the Primary Care Level,Educational Intervention,Dyslipidemia,NA,COMPLETED,ClinicalTrials.gov
NCT07123844,Pumpkin Seeds or Oil Lower Serum Triglyceride Levels in Individuals With Hyperlipidaemia,low cholesterol diet,Hyperlipidemia; Overweight,NA,COMPLETED,ClinicalTrials.gov
NCT06954649,"Evaluation of the Functionality of an Extract Rich in Phytosterols and Phytostanols on Parameters Related to the Lipid Profile of Individuals With Hypercholesterolemia, Mainly in the Levels of Total Cholesterol, LDL Cholesterol and Oxidized LDL",Plant based extract rich in phytosterols and phytostanols resveratrol and hydroxytyrosol.; Placebo,Cholesterol Lowering; LDL Level,NA,COMPLETED,ClinicalTrials.gov
NCT03872232,Evaluating the Efficacy and Safety of Co-administrated Rosuvastatin/Ezetimibe and Telmisartan,Ezetimibe/Rosuvastatin; Telmisartan,Hypercholesterolemia; Hypertension,PHASE3,COMPLETED,ClinicalTrials.gov
NCT02408055,ADME Study in Healthy Male Subjects With TA-8995,TA-8995,Dyslipidemia,PHASE1,COMPLETED,ClinicalTrials.gov
NCT00363233,The Potential Effects and Mechanisms of Flax Lignans on Type 2 Diabetes Mellitus,flax lignans,Type 2 Diabetes; Hypercholesterolemia,"PHASE2, PHASE3",COMPLETED,ClinicalTrials.gov
NCT03214211,Prospective Observational Study of Pravafenix Cap,Not specified,Dyslipidemias,Not specified,UNKNOWN,ClinicalTrials.gov
NCT07102628,Evaluation of Efficacy and Safety of Early in Hospital Initiation of Inclisiran Treatment in Patients With Acute Coronary Syndromes,Placebo; Inclisiran,Acute Coronary Syndrome,PHASE3,RECRUITING,ClinicalTrials.gov
NCT03110432,Prospective German Very High Cardiovascular Risk Patients Dyslipidemia Treatment Indication Registry,PCSK9 Inhibitor [EPC]; Standard lipid lowering therapy,"Dyslipoproteinemias; Hypercholesterolemia, Familial; Familial Hypercholesterolemia - Homozygous; Familial Combined Hyperlipidemia",Not specified,COMPLETED,ClinicalTrials.gov
NCT06008912,Effect of Calisthenic Exercise Training Combined With Aerobic Exercise in Patients With Dyslipidemia,Calisthenic Exercises; Aerobic Exercises,Dyslipidemias,NA,COMPLETED,ClinicalTrials.gov
NCT02827630,Proteus Discover in Subjects With Uncontrolled Hypertension and Type 2 Diabetes,Proteus Discover; Usual Care,"Hypertension; Diabetes Mellitus, Type 2; Hypercholesterolemia",NA,COMPLETED,ClinicalTrials.gov
NCT05432544,Safety and Tolerability of SHR-1918 in Healthy Subjects,SHR-1918; SHR-1918 placebo,Hyperlipemia,PHASE1,UNKNOWN,ClinicalTrials.gov
NCT04641299,A Study of AZD8233 in Participants With Dyslipidemia,AZD8233; Placebo,Dyslipidaemia,PHASE2,COMPLETED,ClinicalTrials.gov
NCT00296400,Prospective Evaluation of Proteinuria and Renal Function in Non-diabetic Patients With Progressive Renal Disease,Rosuvastatin; Atorvastatin,Hyperlipidemia,PHASE2,COMPLETED,ClinicalTrials.gov
NCT01670734,Pharmacokinetic and Tolerability of Alirocumab SAR236553 (REGN727) in Patients With Hepatic Impairment and in Healthy Subjects,alirocumab SAR236553 (REGN727),Hypercholesterolemia,PHASE1,COMPLETED,ClinicalTrials.gov
NCT02166593,Clinical Trial to Evaluate the Efficacy and Safety of Pravafenix Cap to Verify the Superiority Than Atorvastatin,Pravastatin40mg/Fenofibrate160mg; Atorvastatin Sodium 10mg,Combined Dyslipidemia,PHASE3,COMPLETED,ClinicalTrials.gov
NCT03663465,The Effect of Hawthorn on Lipoprotein Cholesterol Ratio in Schizophrenics With Antipsychotics,Hawthorn; SGAs,Schizophrenia,NA,COMPLETED,ClinicalTrials.gov
NCT06676046,"Natural History of Uncommon Dyslipidemias, Rare Lipid Disorders and Unusual Atherosclerotic Conditions",Not specified,Dyslipidemia; Atherosclerosis,Not specified,RECRUITING,ClinicalTrials.gov
NCT00938249,Effects of Monascus Garlic Fermented Extract on Serum Triglyceride Level,Monascus Garlic Fermented Extract; Placebo,Hypertriglyceridemias,NA,COMPLETED,ClinicalTrials.gov
NCT01113099,Improving Adherence to Prescribing Guidelines for Cholesterol Lowering in Hospitalized Diabetic Patients,Academic detailing,Diabetes; Dyslipidemia,NA,COMPLETED,ClinicalTrials.gov
NCT01556906,"Safety, Tolerability and Efficacy of Microsomal Triglyceride Protein (MTP) Inhibitor",Lomitapide,Homozygous Familial Hypercholesterolemia,PHASE2,COMPLETED,ClinicalTrials.gov
NCT02524106,Bococizumab HIV Evaluation (B-HIVE) Study,Bococizumab; Placebo,Dyslipidemia; Cardiovascular Disease,PHASE3,TERMINATED,ClinicalTrials.gov
NCT03097107,Evaluate the Safety and Efficacy of Saroglitazar Mg in Patients With Fasting Triglyceride ≥500 mg/dL and ≤1500 mg/dL,Saroglitazar Magnesium 1 mg; Saroglitazar Magnesium 2 mg; Saroglitazar Magnesium 4 mg; Placebo,Dyslipidemias,PHASE2,SUSPENDED,ClinicalTrials.gov
NCT04075032,Pomegranate Consumption by Poly-medicated Metabolic Syndrome Patients,Pomegranate extract; Placebo,Metabolic Syndrome,NA,COMPLETED,ClinicalTrials.gov
NCT03958734,Postprandial Monocyte Maturation and Vascular Dysfunction Following High-Fat Meals - Study 1,High-fat meal,Cardiovascular Risk Factor; Lipemia,NA,COMPLETED,ClinicalTrials.gov
NCT01442987,Efficacy and Safety of Irbesartan and Atorvastatin in Hypertension and Hyperlipidemia,Irbesartan/Atorvastatin A; Irbesartan; Atorvastatin A; Placebo; Irbesartan/Atorvastatin B; Atorvastatin B,Hypertension; Hyperlipidemia,PHASE3,COMPLETED,ClinicalTrials.gov
NCT02587416,Effect of Gemcabene on the Pharmacokinetics of Atorvastatin in Healthy Volunteers,Gemcabene 300 mg; Gemcabene 900 mg; Atorvastatin,Hypercholesteremia,PHASE1,COMPLETED,ClinicalTrials.gov
NCT03415152,A Prospective Observational Program Using Digital Technology Tools to Enhance Patient Adherence to Omacor Therapy,Omacor (Omega-3-acid ethyl esters),History of Myocardial Infarction; Hypertriglyceridemia,Not specified,COMPLETED,ClinicalTrials.gov
NCT00242944,Japan Assessment of Pitavastatin and Atorvastatin in Acute Coronary Syndrome (JAPAN-ACS),Pitavastatin; Atorvastatin,Coronary Disease; Hypercholesterolemia,PHASE4,COMPLETED,ClinicalTrials.gov
NCT00222833,The Effect of Switching to Aripiprazole on Heart Health in Overweight and Obese Patients With Schizophrenia,Aripiprazole,Overweight; Hyperlipidemia; Cardiovascular Diseases,PHASE4,COMPLETED,ClinicalTrials.gov
NCT03640234,Return of Actionable Variants Empirical Study,Not specified,Familial Hypercholesterolemia,Not specified,COMPLETED,ClinicalTrials.gov
NCT04312698,Clinical Trial to Evaluate the Efficacy and Safety of CKD-386,"D013, D326, D337; placebo of D013, D326, D337; D013, placebo of D326, placebo of D337",Dyslipidemia Patients With Hypertension,PHASE3,COMPLETED,ClinicalTrials.gov
NCT03428061,The ZWOlle Transmural Integrated Care for CArdiovaScular Risk Management Study,Integrated care for cardiovascular risk management,Cardiovascular Diseases; Hypercholesterolemia; Hypertension,Not specified,UNKNOWN,ClinicalTrials.gov
NCT03279770,Circulating Non-coding RNAs and Cardiovascular Outcomes in Patients With Dyslipidemia and Atherosclerosis,Not specified,Cardiovascular Diseases,Not specified,UNKNOWN,ClinicalTrials.gov
NCT07023445,Patterns of Inclisiran Use in the Real World: An Analysis of US Databases,Not specified,Atherosclerotic Cardiovascular Disease; Familial Hypercholesterolemia,Not specified,COMPLETED,ClinicalTrials.gov
NCT03657472,Bioequivalence Study of CJ-30061 in Healthy Male Volunteers,CJ-30061; Exforge® 5/160mg & Lipitor® 20mg,Hypertension; Hyperlipidemia,PHASE1,COMPLETED,ClinicalTrials.gov
NCT00421005,Fluvastatin After Heart Transplantation,fluvastatin,Heart Transplantation; Hypercholesterolemia,PHASE4,UNKNOWN,ClinicalTrials.gov
NCT03294369,Cardiovascular Risk in Toledo Population,Observational,Cardiovascular Risk Factor; Cardiovascular Diseases,Not specified,UNKNOWN,ClinicalTrials.gov
NCT06671405,An Open-label Study in Healthy Participants to Evaluate AZD0780 as an Object or Precipitant of CYP3A4-mediated Drug-drug Interactions,AZD0780; Itraconazole; Carbamazepine; Midazolam; Ethinyl estradiol/levonorgestrel,Dyslipidaemia,PHASE1,COMPLETED,ClinicalTrials.gov
NCT06894251,Effect of LIMICOL®-NG on Plasma LDL-cholesterol Concentration in Subjects with Moderate Hypercholesterolemia,LIMICOL® NG,Healthy Volunteer,NA,RECRUITING,ClinicalTrials.gov
NCT02942602,Effect of Lipid Modifying Drugs on HDL Function in Patients With Hyperlipidemia,Atorvastatin 20 mg; Cholestyramine 8 g; Omega-3 2g; Concurrent with Atorvastatin 5 mg + Ezetimibe 10 mg; Lifestyle modification,Hyperlipidemia,NA,COMPLETED,ClinicalTrials.gov
NCT02990637,The Effect of Olive Leaf Extract Administration on Cardiovascular Health,OLECOL; Placebo,Overweight and Obesity; Elevated Cholesterol,NA,COMPLETED,ClinicalTrials.gov
NCT00316641,The Clinical Evaluation of Efficacy of Lipid-Lowing Tea on Hyperlipidemia Patients' Lipid Profiles,Lipid-lowing Tea,Hyperlipidemia,PHASE3,UNKNOWN,ClinicalTrials.gov
NCT01057654,A Study Comparing the Mechanisms of Action of Lifibrol and Pravastatin,Pravastatin; Lifibrol,Hypercholesterolemia; Hyperlipoproteinemia,PHASE3,COMPLETED,ClinicalTrials.gov
NCT02215694,Supplementation of Dual Probiotic Strains Reduced Fasting Triglyceride and Enhanced Apolipoprotein A-V Levels,dual probiotics; placebo,Hypertriglyceridemia,PHASE3,COMPLETED,ClinicalTrials.gov
NCT03618797,A Clinical Trial to Evaluate the Efficacy and Safety of Pitavastatin/Fenofibrate in Complex-dyslipidemia,HL-PIF cap.160/2mg + Placebo; Livalo tab. 2mg + Placebo,Complex-dyslipidemia,PHASE3,COMPLETED,ClinicalTrials.gov
NCT00776841,A Phase 1 Single and Multiple-Dose Study of Aramchol in Healthy Male Volunteers,Aramchol; Aramchol; Aramchol,Healthy,PHASE1,COMPLETED,ClinicalTrials.gov
NCT05686954,Cottonseed Oil Dose Response,CSO LOW; CSO MID; CSO HIGH; CONTROL,"Dyslipidemias; Overweight and Obesity; Nutrition, Healthy",NA,RECRUITING,ClinicalTrials.gov
NCT03643705,A Nurse-led Intervention to Extend the HIV Treatment Cascade for Cardiovascular Disease Prevention,Multi-component intervention; General prevention education,HIV/AIDS; Hypertension; Hyperlipidemias,NA,COMPLETED,ClinicalTrials.gov
NCT01514461,"A Randomized, Double-blind, Placebo Controlled Study to Assess Efficacy, Safety and Tolerability of LCQ908 in Subjects With Familial Chylomicronemia Syndrome",LCQ908; Placebo,Familial Chylomicronemia Syndrome (FCS),PHASE3,COMPLETED,ClinicalTrials.gov
NCT00004266,Drugs for High Blood Pressure and High Cholesterol in American Indians With Type 2 Diabetes,Lisinopril; Nifedipine; Simvastatin,Diabetic Nephropathy,PHASE3,COMPLETED,ClinicalTrials.gov
NCT00395473,Ezetimibe Added to Statin Therapy (EASY) Study (0653-087)(COMPLETED),"MK0653, ezetimibe / Duration of Treatment: 6 Weeks",Hypercholesterolemia,PHASE3,COMPLETED,ClinicalTrials.gov
NCT00001742,The Role of Cyclooxygenase Activity in the Endothelial Function of Hypertensive and Hypercholesterolemic Patients,Not specified,Healthy; Hypercholesterolemia; Hypertension,Not specified,COMPLETED,ClinicalTrials.gov
NCT05749874,Effects of Berberine on Preventing Cardiovascular Disease and Diabetes Mellitus,Berberine plus lifestyle intervention; Placebo plus lifestyle intervention,PreDiabetes; Abdominal Obesity; Hypertension; Dyslipidemias; Atherosclerotic Cardiovascular Disease,PHASE4,ACTIVE_NOT_RECRUITING,ClinicalTrials.gov
NCT02462655,Effects of LDL Apheresis System on the Expression of Genes Involved in Lipoprotein Metabolism and Inflammation in Homozygotes for Familial Hypercholesterolemia,Pre-lipid apheresis; Post-lipid apheresis,Familial Hypercholesterolemia,NA,COMPLETED,ClinicalTrials.gov
NCT03483155,Compliance With The European Society Of Cardiology Prevention Guidelines In Patients at High Cardiovascular Disease Risk,Not specified,Hypertension; Diabetes; Dyslipidemias,Not specified,UNKNOWN,ClinicalTrials.gov
NCT00848276,Sex Hormones and Blood PCSK9 Levels,Not specified,Hypercholesterolemia,Not specified,COMPLETED,ClinicalTrials.gov
NCT06114576,Effects of Biofunctional Orange Juice on Cardiometabolic Risk Markers,Orange juice enriched with vitamin D3 and encapsulated probiotics; Conventional orange juice,Overweight and Obesity; Prediabetes; Hypertension; Dyslipidemias,NA,COMPLETED,ClinicalTrials.gov
NCT06020950,Chia Seeds Consumption in Hypertriglyceridemia,Control; Omega-3 supplementation; Chia seed,Hypertriglyceridemia,NA,COMPLETED,ClinicalTrials.gov
NCT01391585,Expanding Comparative Effectiveness Research (CER) Capability Through Complex Patient Relationship Management,Text Message prompts,Diabetes; Hyperlipidemia,NA,COMPLETED,ClinicalTrials.gov
NCT01322035,Erythrocyte and Adipocyte G6PD Activity Levels in Obesity,Not specified,Diabetes; Obesity,Not specified,COMPLETED,ClinicalTrials.gov
NCT01047176,Observational Study to Estimate the Rates of Outcomes in Patients Undergoing Percutaneous Coronary Intervention (PCI) With Drug Eluting Stent (DES) Implantation Who Take Statins,Not specified,Dyslipidemia; Coronary Heart Disease,Not specified,COMPLETED,ClinicalTrials.gov
NCT00650689,Ezetimibe Plus Atorvastatin Versus Atorvastatin in Untreated Subjects With Primary Hypercholesterolemia and Coronary Heart Disease (P03396),Ezetimibe + Atorvastatin; Atorvastatin,Hypercholesterolemia; Atherosclerosis; Coronary Artery Disease,PHASE3,COMPLETED,ClinicalTrials.gov
NCT02037321,Meta-Analyses of the Effect of Plant Protein Versus Animal Protein on Cardiometabolic Risk,Not specified,Diabetes; Prediabetes; Metabolic Syndrome; Dysglycemia; Overweight; Obesity; Dyslipidemia; Hypertension; Gout; Non-alcoholic Fatty Liver Disease (NAFLD); Kidney Disease; Kidney Injury; Cardiovascular Disease; Inflammation,Not specified,ACTIVE_NOT_RECRUITING,ClinicalTrials.gov
NCT03932721,EXpanded Combination of Evolocumab Plus Empagliflozin on Diabetes: EXCEED-BHS3 Trial,Evolocumab 140 MG/ML,"Dyslipidemia Associated With Type II Diabetes Mellitus; Diabetes Mellitus, Type 2; Hypertension Arterial",PHASE4,COMPLETED,ClinicalTrials.gov
NCT01460784,"STAGES Trial: Study of Adiposity, Growth and Endocrine Stages",Not specified,Obesity,Not specified,COMPLETED,ClinicalTrials.gov
NCT00748852,Safety Study of JTT-302 in Subjects With Low HDL-C Levels,JTT-302,Dyslipidemia,PHASE2,COMPLETED,ClinicalTrials.gov
NCT07101263,Whey Protein Comparisons for Blood Lipid Effects,Standard whey; Hydrolyzed whey,Cholesterol,NA,RECRUITING,ClinicalTrials.gov
NCT04874142,Phase 1 to Evaluate the Safety and Pharmacokinetic Durg-drug Interaction of YYC506-T and YYC506-A,YYC506-T; YYC506-A; YYC506-T + YYC506-A; YYC506-A + YYC506-T,Dyslipidemias,PHASE1,COMPLETED,ClinicalTrials.gov
NCT00797186,Less Invasive Detection and Treatment of Very Early Coronary Artery Disease in Patients With Diabetes Mellitus,Intensive risk factor management,Type 2 Diabetes; Microvascular Dysfunction,NA,UNKNOWN,ClinicalTrials.gov
NCT00726856,Retrospective Survey Evaluating the Effectiveness and Safety of Dual Inhibition Lipid-lowering in the Treatment of Dyslipidemia (Study P05171)(COMPLETED),Ezetimibe 10 mg plus statin or ezetimibe 10 mg plus fenofibrate,Dyslipidemia,Not specified,COMPLETED,ClinicalTrials.gov
NCT00286429,Efficacy and Safety Study of Alogliptin and Insulin in the Treatment of Type 2 Diabetes.,Alogliptin and insulin; Alogliptin and insulin; Insulin,Diabetes Mellitus,PHASE3,COMPLETED,ClinicalTrials.gov
