source_id	target_id
C565924	DOID:0060689
MESH:C565924	DOID:0060689
C563156	DOID:0060693
MESH:C563156	DOID:0060693
C563363	DOID:0060694
MESH:C563363	DOID:0060694
D000071017	DOID:0060695
MESH:D000071017	DOID:0060695
D000071017	DOID:0060696
MESH:D000071017	DOID:0060696
C537369	DOID:0060703
MESH:C537369	DOID:0060703
C000626124	DOID:0060728
MESH:C000626124	DOID:0060728
C536209	DOID:0060731
MESH:C536209	DOID:0060731
C538024	DOID:0060732
MESH:C538024	DOID:0060732
C565390	DOID:0060740
MESH:C565390	DOID:0060740
C536648	DOID:0060744
MESH:C536648	DOID:0060744
C535602	DOID:0060745
MESH:C535602	DOID:0060745
C563034	DOID:0060746
MESH:C563034	DOID:0060746
D053306	DOID:0060758
MESH:D053306	DOID:0060758
D053306	DOID:0060759
MESH:D053306	DOID:0060759
C564277	DOID:0060760
MESH:C564277	DOID:0060760
C536920	DOID:0060762
MESH:C536920	DOID:0060762
D058496	DOID:0060768
MESH:D058496	DOID:0060768
C536781	DOID:0060769
MESH:C536781	DOID:0060769
C537470	DOID:0060775
MESH:C537470	DOID:0060775
C536189	DOID:0060782
MESH:C536189	DOID:0060782
C536189	DOID:0060783
MESH:C536189	DOID:0060783
C536189	DOID:0060784
MESH:C536189	DOID:0060784
C537723	DOID:0060799
MESH:C537723	DOID:0060799
C535773	DOID:0060800
MESH:C535773	DOID:0060800
C537451	DOID:0060801
MESH:C537451	DOID:0060801
C537449	DOID:0060808
MESH:C537449	DOID:0060808
C537333	DOID:0060812
MESH:C537333	DOID:0060812
C535556	DOID:0060818
MESH:C535556	DOID:0060818
C537724	DOID:0060821
MESH:C537724	DOID:0060821
C537450	DOID:0060825
MESH:C537450	DOID:0060825
C537301	DOID:0060832
MESH:C537301	DOID:0060832
C537302	DOID:0060833
MESH:C537302	DOID:0060833
C537303	DOID:0060834
MESH:C537303	DOID:0060834
C536965	DOID:0060843
MESH:C536965	DOID:0060843
C537849	DOID:0060844
MESH:C537849	DOID:0060844
C537119	DOID:0060847
MESH:C537119	DOID:0060847
C536063	DOID:0060849
MESH:C536063	DOID:0060849
C536376	DOID:0060850
MESH:C536376	DOID:0060850
